x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,label
0.0,0.0,0.0,0.035180896520614624,-0.01686173677444458,-0.031695114942834834,0.05215272307395935,-0.07284665107727051,-0.04210013759379194,0.03615981340408325,-0.13307082653045654,-0.04806019973997877,0.01812228560447693,-0.17819863557815552,-0.05324724924807356,0.07848355174064636,-0.14130932092666626,-0.022226967411683063,0.1049424409866333,-0.211877703666687,-0.03605637935046957,0.11908683180809021,-0.2572353482246399,-0.047586387517498,0.12910017371177673,-0.29778796434402466,-0.05614189294223593,0.05008041858673096,-0.16234290599822998,-0.01689642344658182,0.0651455819606781,-0.24103200435638428,-0.029329279931829433,0.07313945889472961,-0.29205697774887085,-0.04179691013936804,0.07981368899345398,-0.33489900827407837,-0.04974358019475744,0.022081345319747925,-0.16499453783035278,-0.01499577381704853,0.025126487016677856,-0.23751354217529297,-0.03309691560511396,0.02876904606819153,-0.2825290560722351,-0.048101293417261104,0.03207200765609741,-0.3203809857368469,-0.05708221954350279,-0.0023350417613983154,-0.1537678837776184,-0.015458546141729812,0.0018197298049926758,-0.18917983770370483,-0.035840632888124446,0.005017310380935669,-0.17755061388015747,-0.042479029419467906,0.006299495697021484,-0.16308969259262085,-0.04451689732317732,W
0.0,0.0,0.0,0.03684398531913757,-0.019955992698669434,-0.029145230904390473,0.05526524782180786,-0.07510185241699219,-0.03729687760787215,0.034604787826538086,-0.13240599632263184,-0.04137781764583792,0.011643141508102417,-0.17117518186569214,-0.04497061054425444,0.08150994777679443,-0.1454867720603943,-0.01866155247407164,0.10762262344360352,-0.21444618701934814,-0.03000435362773146,0.12107938528060913,-0.25753992795944214,-0.04011751468496527,0.13090044260025024,-0.2964886426925659,-0.04799042399244513,0.05297374725341797,-0.16561901569366455,-0.014410317309369702,0.06814172863960266,-0.24267035722732544,-0.024282680258323808,0.07469043135643005,-0.29228460788726807,-0.035926570549776216,0.0804533064365387,-0.332866907119751,-0.04376233498769011,0.02517533302307129,-0.16767537593841553,-0.013449546314944882,0.0292627215385437,-0.2374633550643921,-0.02972262668626513,0.03220060467720032,-0.2811475992202759,-0.04590726028399672,0.034638941287994385,-0.31728267669677734,-0.05623334030823912,0.0003222227096557617,-0.15462082624435425,-0.014680846028198857,0.0027700960636138916,-0.18660593032836914,-0.03423172737674918,0.0043298304080963135,-0.17085283994674683,-0.041332182839681764,0.0036463141441345215,-0.15087813138961792,-0.043941096767952104,W
0.0,0.0,0.0,0.03617501258850098,-0.022299349308013916,-0.028234068554525038,0.0552498996257782,-0.08103752136230469,-0.03649629304993596,0.036459267139434814,-0.13877642154693604,-0.040946245443706175,0.013565123081207275,-0.17821061611175537,-0.04488798255908932,0.08013001084327698,-0.146775484085083,-0.017552858468775412,0.10614478588104248,-0.21523630619049072,-0.02866450722206082,0.11943307518959045,-0.2583722472190857,-0.038433462631587645,0.12786221504211426,-0.29769665002822876,-0.04601539696443524,0.051680803298950195,-0.16712725162506104,-0.013483792793635985,0.06723529100418091,-0.24354737997055054,-0.023102417838458678,0.0739189088344574,-0.29194700717926025,-0.0340392815588757,0.07839781045913696,-0.33236056566238403,-0.04117688561666455,0.02426084876060486,-0.1698852777481079,-0.012626666825894972,0.02927565574645996,-0.23801368474960327,-0.028571948659305235,0.032888054847717285,-0.28181010484695435,-0.04400192226160016,0.034504711627960205,-0.3188902735710144,-0.053794827562455794,0.00035074353218078613,-0.15863370895385742,-0.013909979973618647,0.004070371389389038,-0.18655335903167725,-0.0333482811867043,0.005307316780090332,-0.16921555995941162,-0.04032417784321751,0.0035224556922912598,-0.14954209327697754,-0.042793188494329115,W
0.0,0.0,0.0,0.03452581167221069,-0.0176122784614563,-0.027151625051175188,0.05064067244529724,-0.06952553987503052,-0.03608947005776031,0.028808653354644775,-0.12061786651611328,-0.041674049018894266,0.0042143166065216064,-0.15810149908065796,-0.046998353122745584,0.07226750254631042,-0.15007001161575317,-0.01929097008613212,0.0978701114654541,-0.21735966205596924,-0.030219984619890283,0.11100593209266663,-0.25955110788345337,-0.0398627793481694,0.1202843189239502,-0.2970238924026489,-0.047229749529634546,0.0446455180644989,-0.16894996166229248,-0.015693149908457826,0.05823159217834473,-0.24473363161087036,-0.024646046950493883,0.06449177861213684,-0.2922084331512451,-0.03484774139431579,0.0694047212600708,-0.32987523078918457,-0.04179543015268905,0.018124252557754517,-0.17041504383087158,-0.015120934142743181,0.021596670150756836,-0.23898768424987793,-0.029227505817090105,0.024621427059173584,-0.2821572422981262,-0.043666755228315424,0.02610546350479126,-0.31704074144363403,-0.05318001416233642,-0.005971670150756836,-0.15756189823150635,-0.016724494664941858,-0.0037182867527008057,-0.1881159543991089,-0.03358227890637977,-0.0020331740379333496,-0.1725456714630127,-0.03951128330734832,-0.0028902292251586914,-0.15168696641921997,-0.041614809452568124,W
0.0,0.0,0.0,0.03387436270713806,-0.018905222415924072,-0.028171919066380724,0.050339192152023315,-0.07330948114395142,-0.03719425551958011,0.031117647886276245,-0.12757962942123413,-0.04260325037307666,0.007377892732620239,-0.16601747274398804,-0.04766669847435878,0.07521727681159973,-0.14582645893096924,-0.01925253287322448,0.09954732656478882,-0.21444392204284668,-0.030736822415065035,0.11146926879882812,-0.25622302293777466,-0.04097904242939876,0.11972177028656006,-0.29414236545562744,-0.04901783891386913,0.04677706956863403,-0.1654876470565796,-0.015384450334977373,0.06060245633125305,-0.2404516339302063,-0.02437804058558868,0.06635314226150513,-0.28690075874328613,-0.03518418573207782,0.07058089971542358,-0.32530736923217773,-0.042634121853780016,0.019330888986587524,-0.16700994968414307,-0.01463026158876346,0.02204132080078125,-0.23425740003585815,-0.029181180301975473,0.025110721588134766,-0.2760768532752991,-0.04374526419110225,0.02697429060935974,-0.3108718991279602,-0.05341318972773479,-0.004575610160827637,-0.1541285514831543,-0.016117838922809824,-0.0035969316959381104,-0.18205702304840088,-0.034284710664223894,-0.0009471476078033447,-0.16686725616455078,-0.04089618452258037,-0.0005540549755096436,-0.14822262525558472,-0.043441898900937304,W
0.0,0.0,0.0,0.035206615924835205,-0.01495426893234253,-0.031841425955065006,0.051974207162857056,-0.06719541549682617,-0.04220120868063759,0.0261685848236084,-0.12048310041427612,-0.04792714005685639,0.0012240707874298096,-0.16011810302734375,-0.05319003275013756,0.0734940767288208,-0.14714384078979492,-0.022688136234648937,0.0976046621799469,-0.2149035930633545,-0.03404647743678879,0.109831303358078,-0.2578428387641907,-0.043805721014507526,0.11850488185882568,-0.2968445420265198,-0.051587975382574314,0.04463237524032593,-0.16699230670928955,-0.017050108670957798,0.05658602714538574,-0.24283260107040405,-0.027292328685291523,0.061450302600860596,-0.2897854447364807,-0.03877139723277878,0.06530308723449707,-0.3282429575920105,-0.0463760372099955,0.017412185668945312,-0.16884148120880127,-0.014679198883243316,0.018567174673080444,-0.23698127269744873,-0.031366492420204395,0.019762158393859863,-0.27933377027511597,-0.047722170859344715,0.02012467384338379,-0.3146132230758667,-0.05812925732112717,-0.0065590739250183105,-0.15587693452835083,-0.014606136627264732,-0.004662990570068359,-0.18431603908538818,-0.03493294006563019,-0.004006445407867432,-0.1645195484161377,-0.04269288367009949,-0.005393862724304199,-0.14142221212387085,-0.04561159273958992,W
0.0,0.0,0.0,0.035671353340148926,-0.0163038969039917,-0.029603270958233452,0.052629053592681885,-0.06988167762756348,-0.039274428184199905,0.03128063678741455,-0.12493330240249634,-0.04471368729608116,0.006852060556411743,-0.16476255655288696,-0.04970811694400368,0.0755317211151123,-0.14415675401687622,-0.020188475172091103,0.09829911589622498,-0.2137787938117981,-0.030955333407092667,0.1093742847442627,-0.25691312551498413,-0.04024061947600899,0.11675965785980225,-0.29586315155029297,-0.047727722819018936,0.046350181102752686,-0.16405200958251953,-0.015601995545495129,0.05774465203285217,-0.23978614807128906,-0.024871466825771904,0.062296003103256226,-0.2877010703086853,-0.03606713950173912,0.06552761793136597,-0.3276159167289734,-0.0436551646842247,0.01828792691230774,-0.1658666729927063,-0.014122209656107998,0.01894518733024597,-0.23344695568084717,-0.03034085608558712,0.02042195200920105,-0.2767235040664673,-0.047018118347097015,0.02074769139289856,-0.3129197359085083,-0.058002095813918686,-0.0059830546379089355,-0.15338760614395142,-0.014706353801358318,-0.0054329633712768555,-0.17840760946273804,-0.03529510288970528,-0.004116356372833252,-0.1578044295310974,-0.043571639950442886,-0.004992246627807617,-0.13487982749938965,-0.04702907442586479,W
0.0,0.0,0.0,0.033916622400283813,-0.016111314296722412,-0.030027518320906665,0.05053544044494629,-0.06896162033081055,-0.03943628844999125,0.03040054440498352,-0.12350809574127197,-0.04419336122654727,0.006317079067230225,-0.1640537977218628,-0.0483814629652386,0.0703423023223877,-0.14702749252319336,-0.021455064687955883,0.09444046020507812,-0.2145686149597168,-0.03259842124961665,0.1062321662902832,-0.25698792934417725,-0.04202728000663569,0.11419075727462769,-0.2971033453941345,-0.049490589920509365,0.042087823152542114,-0.16673541069030762,-0.016384037483561542,0.05392977595329285,-0.24190753698349,-0.026412885908115413,0.05825510621070862,-0.2880176305770874,-0.036780186269510295,0.06131806969642639,-0.32708269357681274,-0.04321151253961375,0.015181779861450195,-0.16839927434921265,-0.01435016681634238,0.016254395246505737,-0.23411256074905396,-0.030991170827377346,0.017657428979873657,-0.27680784463882446,-0.04582339924954226,0.01744857430458069,-0.313643217086792,-0.054792534831989315,-0.007517218589782715,-0.15574795007705688,-0.01449691903971484,-0.007022351026535034,-0.1814095377922058,-0.03449557003759196,-0.008132755756378174,-0.16053271293640137,-0.04087672782324603,-0.011117398738861084,-0.13800787925720215,-0.04245697734140208,W
0.0,0.0,0.0,0.03341948986053467,-0.01497429609298706,-0.03036588221706893,0.05022913217544556,-0.06689947843551636,-0.04049299634911563,0.030603110790252686,-0.12267976999282837,-0.04632906593300845,0.00797891616821289,-0.16506880521774292,-0.051579825355787534,0.07276266813278198,-0.1451396942138672,-0.02080752864398505,0.09572422504425049,-0.21405279636383057,-0.032312068863888044,0.10720765590667725,-0.2562963366508484,-0.04239082686521556,0.11548876762390137,-0.29559755325317383,-0.050530966146965284,0.044133901596069336,-0.16493171453475952,-0.016049511506338376,0.05539962649345398,-0.24009329080581665,-0.02582070022739913,0.06015157699584961,-0.28683698177337646,-0.037000775112886686,0.06379669904708862,-0.32655489444732666,-0.04464816279627826,0.016438722610473633,-0.1663188934326172,-0.014550721048493642,0.01630386710166931,-0.23289501667022705,-0.03092113301076438,0.018105238676071167,-0.27561837434768677,-0.04637490935542132,0.018837839365005493,-0.31189119815826416,-0.0564501283309653,-0.00779387354850769,-0.15372174978256226,-0.015330334900994558,-0.006815552711486816,-0.18148726224899292,-0.03582612030126597,-0.004886597394943237,-0.16264694929122925,-0.04343151651241328,-0.005195260047912598,-0.1421523094177246,-0.04639172904111888,W
0.0,0.0,0.0,0.03434118628501892,-0.014909505844116211,-0.0332831338374433,0.05169174075126648,-0.06893658638000488,-0.043793794545393894,0.030907541513442993,-0.1252879500389099,-0.04914717454002471,0.004568636417388916,-0.1661086082458496,-0.05383975509093375,0.07201522588729858,-0.14543640613555908,-0.02353453713939757,0.09592306613922119,-0.21458005905151367,-0.03519180122302146,0.10716331005096436,-0.2579613924026489,-0.045188807728749225,0.11443716287612915,-0.29791325330734253,-0.05311864692257018,0.04342171549797058,-0.16588139533996582,-0.016753935101490924,0.05638691782951355,-0.2403801679611206,-0.027055411445957134,0.0605907142162323,-0.2880263328552246,-0.038743519070607135,0.06280678510665894,-0.3274037837982178,-0.046469335290652225,0.01577472686767578,-0.1684650182723999,-0.013345413687687824,0.017695844173431396,-0.23366791009902954,-0.029949419978123615,0.019103020429611206,-0.2757697105407715,-0.046751067820054004,0.01803693175315857,-0.31049126386642456,-0.05743624720261664,-0.00750318169593811,-0.15693438053131104,-0.012371086361866901,-0.006144225597381592,-0.18116647005081177,-0.032879226687413166,-0.005563795566558838,-0.16332441568374634,-0.04169739115522475,-0.00831669569015503,-0.14343875646591187,-0.045386203411084125,W
0.0,0.0,0.0,0.03379210829734802,-0.016502857208251953,-0.03199803158244663,0.04935154318809509,-0.07027643918991089,-0.04247875585755878,0.02843344211578369,-0.12691879272460938,-0.048090954120965534,0.002389073371887207,-0.16724586486816406,-0.05303362831077152,0.0712144672870636,-0.14510327577590942,-0.02193095981678539,0.09414979815483093,-0.21454471349716187,-0.03307419344386631,0.10521113872528076,-0.2577231526374817,-0.04299907460412555,0.1125466525554657,-0.2974955439567566,-0.05102263092598491,0.042399436235427856,-0.16452956199645996,-0.015958540882678562,0.05400329828262329,-0.23991209268569946,-0.025798369940133625,0.05840033292770386,-0.28755277395248413,-0.03744517340859943,0.0611250102519989,-0.32778364419937134,-0.04544751047691875,0.014473557472229004,-0.1660473346710205,-0.013268449153514439,0.014410316944122314,-0.23213481903076172,-0.029599862914295727,0.016037732362747192,-0.2748851180076599,-0.04592460840544277,0.01586097478866577,-0.31049275398254395,-0.05659488290152126,-0.009374618530273438,-0.15419423580169678,-0.012936875965209538,-0.007336258888244629,-0.18071633577346802,-0.033108253773065144,-0.004838436841964722,-0.16211551427841187,-0.04123294055065685,-0.00545838475227356,-0.14126789569854736,-0.044711855049939686,W
0.0,0.0,0.0,0.033458173274993896,-0.015980184078216553,-0.03325267198337656,0.04820966720581055,-0.07050549983978271,-0.04371746691717249,0.02633953094482422,-0.12667447328567505,-0.049140081432000216,0.00014442205429077148,-0.16698503494262695,-0.05389726969255548,0.06859439611434937,-0.14641320705413818,-0.02336114707244974,0.09221324324607849,-0.215462327003479,-0.03525627466692072,0.10300862789154053,-0.25866782665252686,-0.04560324984444719,0.11035788059234619,-0.2982041835784912,-0.053777304169074114,0.0401742160320282,-0.16563820838928223,-0.016639494028225954,0.05210903286933899,-0.24117904901504517,-0.02675588304950338,0.056211888790130615,-0.28885406255722046,-0.03843493449343782,0.05895581841468811,-0.32748740911483765,-0.04639635297311884,0.012654393911361694,-0.16713160276412964,-0.013397615094021376,0.012503743171691895,-0.23441392183303833,-0.02973338651312929,0.013847589492797852,-0.2758573889732361,-0.04629023435367685,0.013840705156326294,-0.30968302488327026,-0.05694224747671228,-0.010608196258544922,-0.15475475788116455,-0.012662025790945108,-0.011582523584365845,-0.1836126446723938,-0.03302673685206514,-0.010817557573318481,-0.16855496168136597,-0.04192964049829584,-0.012646764516830444,-0.15044116973876953,-0.045840379473105486,W
